id;name;object;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;parent
682;tbg Technologie- Beteiligungs- gesellschaft mbH, Bonn 1)3) ;Erwerb, Verwal- tung und Veräußerung von Beteilig. (insbes. Technologie- untern.) ;168.600.000;EUR;168.600.000;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
683;TEGRO AG, Schwerzenbach ;Handel mit Motor- fahrzeugzubehör ;300;CHF;270;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;FMS-WM 
684;Tellings Golden Miller Limited, Sunderland/ Großbritannien ;Personenverkehr ;60.1;GBP;60.1;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Intermodal Services GmbH, Mainz 
685;Terminal Singen TSG GmbH, Singen ;Betreiben einer Umschlaganlage ;260;EUR;130;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;The Tower Company GmbH, Langen 
686;TFG Transfracht Internationale Gesellschaft für kombinierten Güterverkehr mbH, Frankfurt/Main Mainz1)3) ;Organisation und Durchführung von verkehrsübergrei- fenden Container- verkehren und sonstigen System- transporten ;150;EUR;150;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
687;TGM (Holdings) Limited, Sunderland/ Großbritannien ;Holding- gesellschaft ;1.765.143;GBP;1.765.143;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG 
688;TGMGroup Limited, Sunderland/ Großbritannien ;Personenverkehr ;5.000.002;GBP;5.000.002;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Bundesdruckerei GmbH 
689;TGO - Tarifverbund Ortenau GmbH, Offenburg ;Anbieten einer wirtschaftlichen Bedienung des ÖPNV im Ortenaukreis ;52;EUR;15.6;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail (UK) Limited, Doncaster 
690;TGP Terminalgesellschaft Pfullendorf mbH, Pfullendorf ;Errichtung und Betrieb öffentl. Umschlaganlagen ;104;EUR;78.52;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;S.A.B. AUTOSERVIZI S.R.L., Bergamo 
691;The Chiltern Railway Company Limited, London/Großbritannien ;Franchisebetrieb ;2.150.001;GBP;2.150.001;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Middle East FZE 
692;THG Terminal Heilbronn GmbH, Bodenheim ;Pacht und der Betrieb eines trimodalen Container- terminals am Hafen Heilbronn ;300;EUR;225.3;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH 
693;TLG Gewerbepark Simson GmbH Suhl ;Ankauf, Verwaltung von Liegenschaften ;2.557.000;EUR;2.557.000;49;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Umschlaggesellscha ft Schiene – Straße (DUSS) mbH, Bodenheim 
694;TIA GmbH, Augsburg ;Planung, Errichtung und Erweiterung einer Umschlaganlage für den kombinierten Verkehr ;300;EUR;147;45;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schweiz Holding AG, Zug 
695;Tower Air Traffic Services S.L., Madrid, Spanien ;Durchführung von Flugplatzkontroll- diensten ;1.000.000;EUR;50;42;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Weser-Ems Busverkehr GmbH (WEB), Bremen 
696;TPL FVG Scarl s.r.l., Gorizia/Italien ;Personenverkehr sowie Transport & Logistik ;100;EUR;25;40;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
697;TRANSA Spedition GmbH, Offenbach/Main 2)3) ;"Spedition, Beför- derung und Lage- rung von Gütern aller Art; Vermitt- lung entsprechen- der Geschäfte ";4.602.000;EUR;4.602.000;36;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DFS Deutsche Flugsicherung GmbH, Langen 
698;TRANSCENTRUM bus s.r.o., Kosmonosy/Tschechien ;Personenverkehr ;2.000.000;CZK;2.000.000;35;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker AB, Göteborg 
699;Transervi France S.A.S., Cerbere/Spanien ;Radachsenwechs el und damit zusam- menhängende Tätigkeiten ;350;EUR;350;35;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Intermodal Services GmbH, Mainz 
700;Transervi S.A., Aravaca -– Madrid/Spanien ;;456.76;EUR;456.76;30;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;S.A.B. AUTOSERVIZI S.R.L., Bergamo 
701;Trans-Eurasia Logistics GmbH, Berlin ;Organisation von Bahn- und anderen Formen des Frachttranportes ;100;EUR;40;30;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Intermodal Services GmbH, Mainz 
702;Transfesa France SAS, Gennevilliers/ Frankreich ;;1.250.000;EUR;1.250.000;30;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;EMPRESA DE BLAS Y CIA S.L., Madrid 
703;Transfesa Maritimo Terrestre, S.L., Orejo, Marina de Cudeyo (Cantabria) ;;700;EUR;700;30;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Aktiengesellschaft, Mainz 
704;Transfesa Portugal Lda., Lissabon/Portugal ;;250;EUR;125;28;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
705;Transfesa Rail S.A., Madrid/Spanien ;;330;EUR;330;26;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Schweiz AG, Zürich 
706;Transfesa UK Ltd., Rainham (Essex)/Großbritannien ;;200;GBP;200;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB International GmbH, Berlin 
707;Transport Gesellschaft mbH, Hamburg ;Verkehr ;900;DM;870.3;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Kreditanstalt für Wiederaufbau (KfW), Frankfurt/Main 
708;Transportes Ferroviarios Especiales S.A., Madrid/Spanien ;Schienen- personenverkehr ;50.000.000;EUR;35.145.300;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Energiewerke Nord GmbH 
709;Transportes Sul do Tejo S.A., Almada/Portugal ;Busverkehr ;5.719.810;EUR;5.719.810;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Upgrade 1 LLC, Wilmington/Delawar e 
710;TRANSURBANOS DE GUIMARAES TP, LDA, Guimaraes/Portugal ;Personenverkehr ;500;EUR;500;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Fernverkehr Aktiengesellschaft, Frankfurt/Main 
711;Transporti Brescia Nord S.c.a.r.l., Brescia/Italien ;Management- gesellschaft ;100;EUR;80;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Bundesdruckerei GmbH, Berlin 
712;Transporti Brescia Sud S.c.a.r.l., Brescia/Italien ;Management- gesellschaft ;100;EUR;22;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;AUTOSERVIZI F.V.G. S.P.A. – SAF, Udine 
713;TriCon Container- Terminal Nürnberg GmbH, Nürnberg ;Betrieb und die Vermarktung von Serviceleistungen einer trimodalen Umschlaganlage für den kombi- nierten Verkehr ;300;EUR;75;25;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Umschlag- gesellschaft Schiene-Straße (DSS) mbH, Bodenheim 
714;Trieste Transporti S.P.A., Trieste/Italien ;Personenverkehr ;17.000.000;EUR;6.789.800;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Aktiengesellschaft, Berlin 
715;TUF-TRANSPORTES URBANOS DE FAMALICAO, LDA, Villa Nova de Famalicao/Portugal ;Personenverkehr ;306.761;EUR;204.507;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schweiz Holding AG, Zug 
716;UAB Schenker;Transport;1.100.000;EUR;1.100.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics
717;UBB Usedomer Bäderbahn GmbH, Heringsdorf ;Betreiben von Infrastruktur, Erbringung und Vermarktung von Verkehrs- leistungen ;256;EUR;256;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Aktiengesellschaft, Berlin 
718;UCPLUS A/S, Kastrup/Dänemark ;Trainings- gesellschaft ;500;DKK;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Danmark A/S, Kastrup 
719;Union Ferrolana de Transportes S.A., Ferrol/Spanien ;;60.582;EUR;30.291;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Noroeste s.l., Ferrol 
720;United Automobile Services Limited, Sunderland/ Großbritannien ;Mantelgesellschaft ;12.026.250;GBP;12.026.250;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
722;Upgrade 1 LLC, Wilmington/Delaware ;Finanzunternehm en (§ 1 Abs. 3 KWG) ;19.700.000;USD;19.700.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Hypo Real Estate Capital Corp., New York 
723;Vierte Airport Bureau Center KG Airport Bureau Verwaltungs GmbH & Co., Berlin ;sonstiges Grundstücks- wesen ;898;EUR;287;32;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;FMS-WM 
724;Veridos GmbH Berlin Deutschland ;Lösungen für sichere Identifizierung und Authentifizierung (ID-Geschäft) ;1.000.000;EUR;400;40;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Bundesdruckerei GmbH 
725;Verkehrsgesellschaft mbH Untermain - VU -, Aschaffenburg1)3) ;Personenbeför- derung im Linien- und Gelegenheits- verkehr ;2.557.000;EUR;2.557.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
730;Völklinger Verkehrsgesellschaft mbH, Völklingen ;Erbringung von Fahrleistungen auf dem Gebiet des öffentlichen Personennah- verkehrs ;100;EUR;25.5;25.5;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Saar-Pfalz-Mobil GmbH, Bexbach 
731;Volla Eiendom AS, Oslo/Norwegen ;Immobilien- gesellschaft ;4.859.278;NOK;2.429.639;50;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker AS, Oslo 
732;VT-ARRIVA Szemelyszallito es Szolgaltato Kft, Szekesfehervar/Ungarn ;Öffentlicher Personenverkehr ;110.000.000;HUF;54.899900.000;49.90991 ;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Hungary Zrt., Budapest 
