id;name;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;children;parents;parent;type
354;DB Dienstleistungen GmbH, Berlin ;150;EUR;150;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva (2007) Limited, Sunderland ;Planung, Organi- sation, Vertrieb und  Koordination der durch verbundene Unternehmen er- brachten Dienst- leistungen
355;DB Energie GmbH, Frankfurt/Main ;51667000;EUR;51667000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Betreiben einer öffentlichen Eisenbahninfra- struktur, Erzeugung, Verarbeitung, Übertragung, Verteilung und Vermarkung von Energie
356;DB Fahrzeuginstand- haltung GmbH, Berlin ;231;EUR;231;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB France Holding SAS, Gennevilliers Cedex ;Erbringung von Dienstleistungen für Eisen- bahnverkehrs- und Infrastruktur- unternehmen auf dem Gebiet des Verkehrswesens
357;DB Fernverkehr Aktiengesellschaft, Frankfurt/Main ;512000000;EUR;512000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;KfW Beteili- gungsholding GmbH, Bonn ;Erbringen, Ver- markten und Koor- dinierung von Ver- kehrsleistungen
358;DB France Holding SAS, Gennevilliers Cedex/Frankreich ;529037000;EUR;529037000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Joyau S.A., Montaigu Cedex ;Halten von Beteiligungen so- wie die Erbringung von Dienst- leistungen für diese Beteiligun- gen exklusiv für die Deutsche Bahn Gruppe
359;DB FuhrparkService GmbH, Frankfurt/Main ;256;EUR;256;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio Aktiengesellschaft, Frankfurt/Main ;Bedarfsgerechte Vorhaltung und die Verwaltung von Kraftfahrzeugen
360;DB Gastronomie GmbH, Frankfurt/Main ;512;EUR;512;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Compañía Aragonesa de Portacoches S.A., Zaragoza ;Erbringung, Ver- marktung und Koordinierung von Leistungen aller Art im Gastronomie- bereich
361;DB Intermodal Services GmbH, Mainz ;1304000;EUR;1304000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Energiewerke Nord GmbH ;Errichtung, Finan- zierung und der Betrieb öffentlicher Umschlaganlagen
364;DB International (Beijing) Co., Ltd., Peking/China ;2500000;CNY;2500000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Mauritius (Malaysian Holdings) Ltd., Port Louis ;
362;DB International Brasil Servicos de Consultoria Ltda., Rio de Janeiro/Brasilien ;286,4;BRL;283,4;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Marcroft Holding Ltd, Doncaster ;Beratungsgesellsc haft Transport & Logistik
363;DB International GmbH, Berlin ;3580000;EUR;3580000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Motor Holdings Limited, Sunderland ;Arbeiten auf dem Gebiet des Bau- und Verkehrswesens, insb. Planung, Projektmanage- ment und Bauüberwachung
365;DB JobService GmbH, Berlin ;2500000;EUR;2500000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker (Thai) Holdings Ltd., Bangkok ;Arbeitsvermittlung von Arbeitnehmern
366;DB Kommunikations- technik GmbH, Berlin ;2557000;EUR;2557000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Limited, FelthamMiddlesex ;Beschaffung, Erbringung, Vermarktung und Koordinierung von Planungs-, Service-, Wartungs-, Projekt- und sonstigen Dienstleistungen
367;DB Mobility Logistics AG, Berlin ;1000000000;EUR;1000000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker (BAX) Holding Corp., Tarrytown New York ;Leitung einer Gruppe von Unternehmen
368;DB Mobility Services Austria GmbH, Wien/Österreich ;300;EUR;300;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker International (HK) Ltd., Hong Kong ;Dienstleistungen im Zusammenhang mit Mobilität
370;DB PORT SZCZECIN Sp. z.o.o., Szczecin/Polen ;15879750;PLN;15371598;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;BVO Busverkehr Ostwestfalen GmbH, Bielefeld ;Umschlag- dienstleistungen
371;DB Regio Aktiengesellschaft, Frankfurt/Main ;410000000;EUR;410000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Schenker Rail (UK) Holdings Ltd, Doncaster ;Erbringung, Ver- marktung und Koordinierung von Verkehrs- leistungen des Schienen- und straßengebunde- nen ÖPNV
372;DB Regio Tyne and Wear Limited, London/Großbritannien ;1300000001;GBP;1300000001;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva (2007) Limited, Sunderland ;Konzessionsbetrie b der Tyne and Wear Metro
373;DB RegioNetz Verkehrs GmbH, Frankfurt/Main ;100;EUR;100;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva (2007) Limited, Sunderland ;Erbringung, Vermarktung und Koordination von schienen- und straßengebund- enen Verkehrs- leistungen
374;DB Reise & Touristik Suisse SA, Basel/Schweiz ;1200000;CHF;1200000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio Aktiengesellschaft, Frankfurt/Main ;Betrieb eines Bahnverpflegungs -dienstes
375;DB Schenker (Cambodia) Limited, Phnom Penh/Kambodscha ;500;USD;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Finance Lease Limited, Sunderland ;Transport & Logistik
376;DB Schenker BTT GmbH, Mainz ;1534000;EUR;1534000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;WB Westfalen Bus GmbH, Münster ;Nationale und internationale Produktentwicklun g und Vermarktung von Tank-, Silo- und Wechselbe- hälterverkehren
377;DB Schenker FLLC, Minsk/Weißrussland ;130;USD;128,7;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker International AB, Göteborg ;Transport & Logistik
378;DB Schenker Global Services Europe S.R.L., Bukarest/Rumänien ;1350000;RON;1350000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Aktiengesellschaft, Essen ;Holding- gesellschaft
379;DB Schenker Nieten GmbH, Freilassing ;50;EUR;50;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;BTL Schenker North & East AB, Göteborg ;Betrieb einer nationalen und internationalen Spedition sowie Lagerei mit Schwerpunkt Holzlogistik
380;DB Schenker Rail (UK) Holdings Limited, Doncaster/ Großbritannien ;43815277;GBP;43815277;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Container Service Amsterdam ;Holding- gesellschaft
381;DB Schenker Rail (UK) Limited, Doncaster/ Großbritannien ;18947932;GBP;18947932;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Autocares Mallorca, s.l., Alcudia ;Schienen- gütervekehr
382;DB Schenker Rail Aktiengesellschaft, Mainz ;256001000;EUR;256001000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Danmark A/S, Kastrup ;Erbringen, Vermarkten und Koordinieren von Verkehrsleistunge n, insbes. Eisenbahn- und Straßenverkehrsle istungen
383;DB Schenker Rail Automotive GmbH, Kelsterbach ;255,65;EUR;255,65;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Danmark A/S, Kastrup ;Durchführung von Gesamttransport- und Service- leistungen ein- schließlich Logistik auf dem Gebiet der schienengebun- denen Automobil- beförderung innerhalb Europas
384;DB Schenker Rail Danmark Services A/S, Taastrup/Dänemark ;500,007;DKK;500,007;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio Aktiengesellschaft, Frankfurt/Main ;Vertriebsaktivit- äten im Schienen- güterverkehr
385;DB Schenker Rail Deutschland Aktiengesellschaft, Mainz ;50;EUR;50;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Regio Aktiengesellschaft, Frankfurt am Main ;Führen von Betrieben verwandter Unternehmen
386;DB Schenker Rail Hungaria Kft., Györ/Ungarn ;25000000;HUF;25000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Bundesanstalt für vereinigungsbe- dingte Son- deraufgaben ;Frachtumschlag, Lagerhaltung, sonstige Hilfs- und Nebentätigkeiten für den Landverkehr
387;DB Schenker Rail Italia S.r.I., Novate Milanese/Mailand ;100;EUR;100;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Bundesanstalt für vereinigungsbe- dingte Son- deraufgaben ;Betrieb und Verwaltung von Eisenbahnfahr- zeugen zur Traktion von Güterverkehr und Personenverkehr
388;DB Schenker Rail Nederland N.V., Utrecht/Niederlande ;7000455;EUR;7000455;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Hungaria Holding Kft., Budapest ;Gütertransport einschl. Transport- und Logistikservice
389;DB Schenker Rail Polska S.A., Zabrze/Polen ;18508139;PLN;18508139;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Schienen- güterverkehr
390;DB Schenker Rail Romania S.R.L., Timisoara/Rumänien ;29996600;RON;29996600;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB (UK) Investments Limited, Sunderland ;Transport im Be- reich des schie- nengebundenen Verkehrs
391;DB Schenker Rail Scandinavia A/S, Taastrup/Dänemark ;42050000;DKK;21445500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Netz Aktiengesellschaft, Frankfurt/Main ;Betreiben von Schienengüter- verkehr in Dänemark und über die gesamte Öresundbrücke zwischen Schweden und Deutschland
392;DB Schenker Rail Schweiz GmbH, Glattbrugg/Schweiz ;233;CHF;233;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Erbringung von Dienstleistungen für Eisenbahnen und eisenbahn- verwandte Betriebe
393;DB Schenker Rail Spedkol Sp. z.o.o., K?dzierzyn-Ko?le/Polen ;4034350;PLN;4034350;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Verkehrsgesell- schaft mbH Untermain – VU, Aschaffenburg ;Agenturdienst- leistungen
394;DB Schweiz Holding AG, Zug/Schweiz ;101;CHF;101;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Erwerb, Halten, Verwaltung und Veräußerung von Beteiligungen an anderen Unter- nehmen
395;DB Services GmbH, Berlin ;256,05;EUR;256,05;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Vertrieb GmbH, Frankfurt/Main ;Erbringung von Dienstleistungen im Bereich der Reinigung und Schutz von Gebäuden und Anlagen sowie Verkehrsmitteln
